,Track URI,Track Name,Artist Name,Album Name,Artist URI,Album URI,Louvain Community,Walktrap Community,Infomap Community,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,popularity,duration_ms,arist_URI,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_popularity,genres
188,spotify:track:06aw4JI5nYa8XBeBKVrltZ,Berzerk,Eminem,The Marshall Mathers LP2,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3qGeRY1wt4rrLIt1YuSwHR,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,238746,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0232,0.715,0.874,0.0,2,0.246,-4.052,1,0.344,95.213,4,0.678,90,"['Rap', 'Hip Hop']"
189,spotify:track:2S9Hmv3pv86ScVA8XnFmOW,Space Bound,Eminem,Recovery,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3PogVmhNucYNfyywZvTd7F,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,278640,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0451,0.671,0.885,0.0,0,0.46,-3.464,1,0.132,142.02,4,0.525,90,"['Rap', 'Hip Hop']"
190,spotify:track:30Gd3snWllczPbz2Gd0JMe,Like Toy Soldiers,Eminem,Encore,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:4F1k3oxk5iTQKenjkBpDe4,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,296880,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0193,0.52,0.768,0.00034,8,0.104,-3.489,0,0.359,79.178,4,0.398,90,"['Rap', 'Hip Hop']"
191,spotify:track:31Q9ZTF9x81BDonlObCbvP,Forever,Drake,Relapse: Refill,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:6fwBNnSZc84IyW1mE8ZLsA,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,357707,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.249,0.457,0.906,0.0,5,0.182,-2.278,0,0.342,104.02,5,0.54,96,"['Rap', 'Pop', 'Hip Hop']"
192,spotify:track:3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,Eminem,The Eminem Show,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,76,339547,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0017,0.668,0.824,3.05e-06,5,0.0426,-4.164,0,0.137,163.961,4,0.185,90,"['Rap', 'Hip Hop']"
193,spotify:track:4SE4yewyGpOYfxfx59Yjc5,Cinderella Man,Eminem,Recovery,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:47BiFcV59TQi2s9SkBo2pb,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,69,279013,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.234,0.679,0.908,0.0,8,0.0821,-3.411,1,0.202,85.918,4,0.687,90,"['Rap', 'Hip Hop']"
194,spotify:track:52JyHLUiugFECIYBWM2qdh,No Love,Eminem,Recovery,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3PogVmhNucYNfyywZvTd7F,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,299507,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.128,0.735,0.932,0.0,11,0.175,-2.86,1,0.224,129.583,4,0.318,90,"['Rap', 'Hip Hop']"
195,spotify:track:561jH07mF1jHuk7KlaeF0s,Mockingbird,Eminem,Encore,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:1kTlYbs28MXw7hwO0NLYif,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,87,250760,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.209,0.637,0.678,0.0,0,0.156,-3.798,1,0.266,84.039,4,0.254,90,"['Rap', 'Hip Hop']"
196,spotify:track:5U8hKxSaDXB8cVeLFQjvwx,The Monster,Eminem,The Marshall Mathers LP2,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3qGeRY1wt4rrLIt1YuSwHR,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,250189,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0492,0.784,0.85,0.0,9,0.112,-3.679,1,0.0691,110.004,4,0.567,90,"['Rap', 'Hip Hop']"
197,spotify:track:5voKHxbIqgBU7fZMX8Lu0T,Superman,Eminem,The Eminem Show,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,350227,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0175,0.803,0.757,0.0,4,0.195,-3.212,0,0.0597,130.019,4,0.623,90,"['Rap', 'Hip Hop']"
198,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,Eminem,Recovery,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3PogVmhNucYNfyywZvTd7F,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,263373,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.246,0.746,0.922,0.0,10,0.515,-5.014,1,0.236,86.961,4,0.638,90,"['Rap', 'Hip Hop']"
199,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,Rap God,Eminem,The Marshall Mathers LP2,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:3qGeRY1wt4rrLIt1YuSwHR,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,363521,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.403,0.712,0.838,0.0,7,0.809,-2.679,1,0.313,148.138,4,0.607,90,"['Rap', 'Hip Hop']"
200,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,The Eminem Show,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,297893,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0748,0.551,0.851,0.0,1,0.0784,-3.277,1,0.197,171.411,4,0.1,90,"['Rap', 'Hip Hop']"
201,spotify:track:7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,Eminem,The Eminem Show,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,73,297840,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.0687,0.908,0.758,0.0,9,0.0783,-4.753,0,0.174,148.015,4,0.87,90,"['Rap', 'Hip Hop']"
202,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,The Eminem Show,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,88,290320,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.00286,0.908,0.669,0.0,7,0.237,-2.827,1,0.0738,112.238,4,0.662,90,"['Rap', 'Hip Hop']"
203,spotify:track:7n8UWYTawkrcC1KBsY5XRc,Beautiful,Eminem,Relapse,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:04r9yvH25PwePggAYZQYq8,5,13,13,0.03171641791044776,0.0,0.27139240506329115,2.865934650263972e-05,0,392827,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.251,0.727,0.696,0.0,5,0.0726,-4.472,0,0.0706,132.077,4,0.467,90,"['Rap', 'Hip Hop']"
204,spotify:track:09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,HERO (Deluxe Edition),spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,spotify:album:4sSXylKcBB3p47VfrBJlfK,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.011055920079909068,62,196422,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,0.214,0.638,0.634,0.0,6,0.0866,-6.474,1,0.0468,92.097,4,0.473,70,['Country']
205,spotify:track:0M1Roj6uW2xZ08I91Dd0gP,Cop Car,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.011055920079909068,0,253880,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.164,0.606,0.585,0.0,0,0.0665,-6.476,1,0.0328,76.983,4,0.162,69,"['Country', 'Pop', 'Rock']"
206,spotify:track:0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,You Should Be Here,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:album:7EZEhfO3ULNRHwX2jaiGei,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.011055920079909068,61,177067,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,0.00434,0.555,0.896,0.0,0,0.145,-3.295,1,0.0388,114.995,4,0.578,65,"['Country', 'Rock']"
207,spotify:track:2d48mamATjby7wgPjdrSOQ,Craving You,Thomas Rhett,Life Changes,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:album:4w5Jvreahp3yvLqc4vCr9I,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.011055920079909068,62,223627,spotify:artist:6x2LnllRG5uGarZMsD4iO8,0.000854,0.613,0.839,0.0,9,0.341,-3.799,0,0.0352,104.975,4,0.526,72,"['Country', 'Rock']"
208,spotify:track:43KOxR9m0vrfE1rI1EPw1z,Speakers,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,8,1,1,0.11194029850746269,0.00926565493543429,0.3559096945551129,0.13954231984567778,0,228093,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.707,0.596,0.462,0.0,9,0.162,-7.526,1,0.0409,75.092,4,0.331,69,"['Country', 'Pop', 'Rock']"
209,spotify:track:7EAFj7eJcMF5koWSRJVZcL,The Fighter,Keith Urban,Ripcord,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:album:1r7ABqzNXQnUPAH3ZjrHMn,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.01105592007990907,49,184040,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0.0224,0.681,0.856,0.0,11,0.188,-5.166,0,0.0517,132.011,4,0.755,69,"['Country', 'Pop', 'Rock']"
210,spotify:track:7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,Body Like A Back Road,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:2N7kidh1wA9EoLdf16QWrz,12,2,2,0.022388059701492536,0.0,0.2722194007110208,0.01105592007990907,69,165387,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.447,0.732,0.458,0.0,5,0.136,-7.225,1,0.0311,98.938,4,0.661,69,"['Country', 'Pop', 'Rock']"
211,spotify:track:0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,Setting Fires,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:album:5BJeN4SVEKe204y2SiszOe,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,0,247427,spotify:artist:69GGBxA162lTqCwzJG5jLp,0.017,0.626,0.717,0.0,8,0.261,-5.751,0,0.0375,105.039,4,0.56,80,['Pop']
212,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:album:4PgleR09JVnm3zY1fW3XBA,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,87,206693,spotify:artist:0du5cEVh5yTK9QJze8zA0C,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,88,['Pop']
213,spotify:track:0dPBlz8N0veeceejtuvpPz,ILYSB,LANY,LANY,spotify:artist:49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,0,211150,spotify:artist:49tQo2QULno7gxHutgccqF,0.492,0.629,0.623,0.0034,5,0.348,-6.954,1,0.0734,99.989,4,0.412,75,['Pop']
214,spotify:track:0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,Layers,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:3nxlM2DFwij3JVP55yNRya,6,0,0,0.14738805970149255,0.0351271352378437,0.3614295347269049,0.003815301132315736,0,195547,spotify:artist:7keGfmQR4X5w0two1xKZ7d,0.08,0.793,0.729,3.1e-05,0,0.317,-4.77,0,0.0394,121.972,4,0.488,71,"['uk dance', 'Pop', 'EDM']"
215,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,All Time Low,Jon Bellion,The Human Condition,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,spotify:album:2e8nzTZ0HtK94IifOWgN7o,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,66,217603,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,0.0584,0.617,0.567,0.0,0,0.0933,-4.188,1,0.0828,90.246,4,0.505,65,"['Rap', 'Pop', 'Indie']"
216,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,My Way,spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:0dzeoQhVNzKkwM5ieOJC54,6,0,0,0.13992537313432835,0.010490645608136982,0.3729993041057759,0.004685997385420578,79,219160,spotify:artist:7CajNmpbOovFoOoasH2HaY,0.093,0.818,0.913,3.69e-05,4,0.161,-3.06,0,0.0426,119.986,4,0.536,86,"['Electro', 'Pop', 'house', 'uk dance', 'EDM']"
217,spotify:track:1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,Views,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:3hARKC8cinq3mZLLAEaBh9,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,27,173987,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.00784,0.791,0.619,0.00423,1,0.351,-5.886,1,0.0532,103.989,4,0.371,96,"['Rap', 'Pop', 'Hip Hop']"
218,spotify:track:2Fe6gDE0mCZz0g98i5QpVL,MY PYT,Wale,SHINE,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,spotify:album:3X1Ljgkvf2cLwi8mMjhvKy,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,48,236867,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,0.0139,0.554,0.481,0.0,0,0.0787,-9.823,1,0.329,191.991,4,0.456,69,"['Rap', 'Pop', 'Hip Hop', 'R&B']"
219,spotify:track:2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Truce - EP,spotify:artist:7xEFii6utZmQ61kX59HmLH,spotify:album:5qeKpDQFyotJjLh61pUZQo,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,67,237707,spotify:artist:7xEFii6utZmQ61kX59HmLH,0.0398,0.683,0.708,0.155,5,0.686,-6.244,0,0.0305,92.991,4,0.355,52,"['Electro', 'Pop', 'Indie']"
220,spotify:track:2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,6,0,0,0.09701492537313433,0.021630234490399237,0.36838487972508593,0.002441777609598721,82,214507,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.00835,0.645,0.713,0.0,6,0.113,-5.355,1,0.0393,74.989,4,0.566,82,"['Pop', 'Indie', 'Rock']"
221,spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:album:704GHNtZhEe9TBgleCNNGv,6,0,0,0.13992537313432835,0.010490645608136982,0.3729993041057759,0.004685997385420578,75,243491,spotify:artist:55Aa2cqylxrFIXC767Z865,0.255,0.502,0.786,0.0,9,0.65,-4.378,0,0.317,169.021,4,0.739,85,"['Rap', 'Pop', 'Hip Hop']"
222,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,Encore,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:album:55bbXORm6ZrVq52zfZnxBf,6,0,0,0.13992537313432835,0.010490645608136982,0.3729993041057759,0.004685997385420578,3,205947,spotify:artist:540vIaP2JwjQb9dm3aArA4,0.0784,0.476,0.718,1.02e-05,8,0.122,-5.309,1,0.0576,199.864,4,0.142,78,"['Rap', 'Electro', 'Pop', 'EDM']"
223,spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home,Fifth Harmony,7/27,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:0pF0oyuPNdOObniB1Ng0kW,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,77,214480,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,0.103,0.803,0.585,3.94e-06,8,0.0644,-5.861,1,0.0432,105.017,4,0.593,69,['Pop']
224,spotify:track:55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,King Harvest,Dancing In The Moonlight,spotify:artist:5FHwr1FymaS5kutIEK6e2y,spotify:album:2gvwC6eFsQH5rlvrZyhs3s,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,58,178046,spotify:artist:5FHwr1FymaS5kutIEK6e2y,0.684,0.653,0.719,0.0,10,0.408,-5.262,1,0.0363,136.153,4,0.682,58,['Rock']
225,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:album:4AdZV63ycxFLF6Hcol0QnB,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,77,269187,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.426,0.773,0.819,0.0,0,0.0679,-5.946,0,0.118,92.99,4,0.585,95,"['R&B', 'Pop']"
226,spotify:track:5TqBAOIBe0bQA0spNdcG3k,For Free,DJ Khaled,Major Key,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,spotify:album:5qHyKDjwycRj1fJyPLt2HQ,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,55,183695,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,0.0173,0.916,0.571,1.11e-06,10,0.153,-8.241,0,0.2,103.521,4,0.498,75,"['Rap', 'Pop', 'Hip Hop']"
227,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),spotify:artist:738wLrAtLtCtFOLvQBXOXp,spotify:album:3o99825qhG7K7D07naRs4F,6,0,0,0.13992537313432835,0.010490645608136982,0.3729993041057759,0.004685997385420578,0,185352,spotify:artist:738wLrAtLtCtFOLvQBXOXp,0.0736,0.608,0.798,0.0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,76,"['Electro', 'Pop', 'house', 'EDM']"
228,spotify:track:6MDijuuArPJv1vbp7K1x3f,Genghis Khan,Miike Snow,iii,spotify:artist:4l1cKWYW591xnwEGxpUg3J,spotify:album:3pWJFrSX6apPzt4inM4zXt,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,61,212147,spotify:artist:4l1cKWYW591xnwEGxpUg3J,0.04,0.688,0.847,2.81e-06,10,0.598,-3.238,0,0.0508,93.979,4,0.453,54,"['Electro', 'Pop', 'Indie']"
229,spotify:track:6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,24K Magic,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:album:4PgleR09JVnm3zY1fW3XBA,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,80,225983,spotify:artist:0du5cEVh5yTK9QJze8zA0C,0.034,0.818,0.803,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,88,['Pop']
230,spotify:track:6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,SremmLife 2,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,spotify:album:5v6iBhIlflzR9rEd1LAMbd,6,0,0,0.06902985074626866,0.004486041516999939,0.3154796939376104,0.001898530796491956,75,291893,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,0.142,0.794,0.632,0.0,0,0.128,-6.163,1,0.0649,145.926,4,0.355,71,"['Rap', 'Pop', 'Hip Hop']"
231,spotify:track:6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3J8W9AOjQhnBLCX33m3atT,6,0,0,0.09701492537313433,0.021630234490399237,0.36838487972508593,0.002441777609598721,81,195920,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.0841,0.732,0.396,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,0.548,82,"['Pop', 'Indie', 'Rock']"
232,spotify:track:7675gjlUZzneYiMrQ9Inx8,Mama Said,Lukas Graham,Lukas Graham (Blue Album),spotify:artist:25u4wHJWxCA9vO0CzxAbK7,spotify:album:6NQ2RNksdSKdtnlFOLJo24,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,46,206756,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,0.0229,0.748,0.867,1.28e-05,7,0.392,-4.715,0,0.0536,84.005,4,0.531,70,['Pop']
233,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,Closer,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,6,0,0,0.11753731343283581,0.0034871758729575907,0.3575717144763175,0.0037512326291995867,85,244960,spotify:artist:69GGBxA162lTqCwzJG5jLp,0.414,0.748,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,80,['Pop']
234,spotify:track:7aV2mflaASUmGhCErm7kBO,The Mack,Nevada,The Mack,spotify:artist:15NtJjjHRFybdNSMyM9smT,spotify:album:7FDBvwfZD9ejQzzg0dyoac,6,0,0,0.11753731343283581,0.0034871758729575907,0.3575717144763175,0.0037512326291995867,0,167038,spotify:artist:15NtJjjHRFybdNSMyM9smT,0.0707,0.707,0.883,0.0,0,0.23,-4.281,1,0.0602,106.031,4,0.541,44,[]
235,spotify:track:7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,spotify:album:7HBKKw5pJLNj6mdRLb1KG3,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,66,193253,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,0.00609,0.636,0.836,0.000157,8,0.0828,-3.004,1,0.0427,139.956,4,0.715,68,"['Pop', 'Indie', 'Rock']"
236,spotify:track:7yCqehT9dKACTFy7YugP0J,You & Me,Marc E. Bassy,Gossip Columns,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,spotify:album:4OmqJXPhD5FOqwdg5tBsnu,6,0,0,0.048507462686567165,0.0,0.2828496042216359,0.0011095150958642566,59,218493,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,0.0413,0.449,0.635,0.0,1,0.188,-8.301,1,0.275,84.414,4,0.608,57,"['Rap', 'Pop', 'Indie']"
237,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),DRAM,Big Baby DRAM,spotify:artist:5M0lbkGluOPXLeFjApw8r8,spotify:album:0NrZHZ0y5kTO8EHliuUUca,6,0,0,0.06902985074626866,0.004486041516999939,0.3154796939376104,0.001898530796491956,59,225205,spotify:artist:5M0lbkGluOPXLeFjApw8r8,0.236,0.886,0.525,0.0,8,0.057,-7.39,1,0.131,145.99,4,0.708,58,"['Rap', 'Pop', 'Hip Hop']"
238,spotify:track:0CNjoQozZP0mB9rKVdrKGx,Toothbrush,DNCE,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,spotify:album:7K89F9bgY1jks0uIlMerm3,6,0,0,0.08022388059701492,0.0,0.3510150622134905,0.0032321231955413196,0,231813,spotify:artist:6T5tfhQCknKG4UnH90qGnz,0.12,0.557,0.791,0.0,7,0.397,-5.771,1,0.138,104.908,4,0.85,68,['Pop']
239,spotify:track:0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,Peace Is The Mission: Extended,spotify:artist:738wLrAtLtCtFOLvQBXOXp,spotify:album:7jA06bCXArKGLr1V187s9b,6,0,0,0.08022388059701492,0.0,0.3510150622134905,0.0032321231955413196,0,166138,spotify:artist:738wLrAtLtCtFOLvQBXOXp,0.0375,0.746,0.877,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,0.751,76,"['Electro', 'Pop', 'house', 'EDM']"
240,spotify:track:0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,Alarm,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,spotify:album:2Z3HQO6NL3812mnNj7htXv,6,0,0,0.08022388059701492,0.0,0.3510150622134905,0.0032321231955413196,55,205593,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,0.0812,0.756,0.589,0.0,0,0.176,-5.093,1,0.232,146.928,4,0.811,78,['Pop']
241,spotify:track:0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,The Chainsmokers- Japan Special Edition,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:album:3ShQFl9FladFKlonwPGZFc,6,0,0,0.125,0.03382279814223412,0.37508747375787266,0.004324223506962074,47,208053,spotify:artist:69GGBxA162lTqCwzJG5jLp,0.16,0.542,0.859,0.00466,11,0.137,-5.651,1,0.197,159.797,4,0.403,80,['Pop']
242,spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,This Is What You Came For,spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:3pEgGUv379EDinvg1TN7Kt,6,0,0,0.10634328358208955,0.002508425217909681,0.36838487972508593,0.004262756589204639,85,222160,spotify:artist:7CajNmpbOovFoOoasH2HaY,0.199,0.631,0.927,0.119,9,0.148,-2.787,0,0.0332,123.962,4,0.465,86,"['Electro', 'Pop', 'house', 'uk dance', 'EDM']"
